STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
12474,2,5,3,4,0.12,0.13,0.32,0.44
12475,1,5,2,3,0.7,0.8,-1.65,-1.47
12476,2,8,5,3,-0.42,0.8,0.11,-0.6
12477,2,6,5,5,-0.42,-0.5,0.67,0.19
12478,2,8,-8,-8,-8,-8,-8,-8
12479,2,5,3,3,0.7,-0.5,-0.74,-0.35
12480,2,1,2,1,0.12,1.21,0.32,0.19
12481,1,8,5,4,0.16,-0.5,0.32,-0.85
12482,1,8,5,5,0.7,-0.5,0.32,1.13
12483,2,2,-8,-8,-8,-8,-8,-8
12484,1,5,4,4,-9,0.8,0.32,0.21
12485,1,8,5,5,1.82,0.8,1.73,-9
12486,1,8,-8,-8,-8,-8,-8,-8
12487,2,2,-8,-8,-8,-8,-8,-8
12488,1,5,5,4,0.16,0.8,0.32,-0.6
12489,2,2,4,4,-0.42,-0.5,0.32,1.13
12490,1,5,2,4,1.24,0.8,0.91,1.77
12491,1,8,2,3,-0.42,-0.5,-1.3,-0.85
12492,2,5,-8,-8,-8,-8,-8,-8
12493,2,8,3,4,-0.96,0.13,-0.83,0.19
12494,2,3,-8,-8,-8,-8,-8,-8
12495,1,2,5,4,-0.42,-0.5,0.11,-0.85
12496,1,5,2,1,0.7,-0.5,0.32,0.71
12497,2,8,4,4,1.28,-0.28,-0.06,-0.35
12498,1,8,5,1,1.82,1.21,0.32,-0.04
12499,1,3,4,3,1.24,1.21,-0.15,1.52
12500,1,2,5,5,1.82,0.8,1.73,-0.19
12501,2,8,5,4,-0.42,0.55,1.14,0.44
12502,1,8,2,3,0.16,-1.17,0.32,-7
12503,2,8,4,4,0.7,0.8,1.38,1.1
12504,2,5,4,2,-0.42,-0.92,-9,0.58
12505,1,5,5,3,1.82,1.21,1.73,1.52
12506,1,8,5,5,1.28,0.13,0.67,-0.83
12507,1,8,4,2,-1.54,-0.5,0.03,-9
12508,1,8,1,3,0.7,1.21,1.73,2.17
12509,2,8,4,1,-1.54,1.21,0.32,-0.6
12510,2,5,-8,-8,-8,-8,-8,-8
12511,2,8,5,3,-0.42,1.21,0.32,-0.21
12512,2,3,1,2,0.7,-0.09,0.32,0.84
12513,2,8,-8,-8,-8,-8,-8,-8
12514,2,6,4,-8,-8,-8,-8,-8
12515,1,8,2,5,-1.54,0.16,0.82,-0.33
12516,1,3,1,4,1.28,1.21,0.32,0.71
12517,2,8,4,4,0.7,1.21,0.32,-7
12518,1,2,5,5,1.82,1.21,1.14,1.52
12519,1,8,5,5,0.7,1.21,0.11,-0.6
12520,2,8,5,3,-1.54,-0.5,-1.3,-0.2
12521,2,5,1,2,0.12,-0.5,0.32,-7
12522,1,4,-8,-8,-8,-8,-8,-8
12523,1,8,2,5,-0.37,0.8,0.24,-7
12524,2,8,5,2,0.16,1.21,1.14,0.05
12525,1,8,3,2,-1.54,-2.66,1.52,-0.21
12526,2,8,5,5,0.7,1.21,1.06,0.96
12527,1,2,4,4,0.7,1.21,0.32,-0.6
12528,2,8,2,4,0.7,1.21,-0.35,1.36
12529,2,5,2,3,-9,-0.5,-2.11,-7
12530,2,6,2,4,1.82,0.8,1.73,1.65
12531,2,8,5,4,0.7,0.8,0.32,1.13
12532,2,2,5,-8,-8,-8,-8,-8
12533,1,8,3,4,-1.54,-1.36,0.32,-1.24
12534,1,5,3,1,1.82,1.21,1.73,-7
12535,2,5,3,4,0.7,-0.5,-0.38,-9
12537,2,8,5,4,0.7,-1.14,-0.35,-0.08
12538,2,8,3,5,1.82,1.21,1.73,1.35
12539,1,8,4,5,0.7,-0.09,0.11,0.31
12540,2,5,5,3,0.16,1.21,0.35,2.17
12541,1,8,5,1,1.82,-9,0.32,-9
12542,1,5,2,3,-0.42,1.21,-0.09,-7
12543,2,8,3,3,-0.42,-0.75,-0.35,0.19
12545,2,5,3,2,-0.96,0.8,-1.3,-1.24
12546,2,8,4,3,-0.42,-0.5,-1.09,-7
12547,1,5,2,4,0.7,0.8,0.32,0.19
12548,2,8,4,5,1.82,0.8,1.73,1.12
12549,1,3,5,1,-0.42,1.21,0.53,-0.21
12550,1,8,1,2,-0.42,-0.5,-1.3,-7
12551,2,8,2,3,0.7,-1.58,1.17,0.58
12552,2,3,4,3,0.7,1.21,0.32,1.13
12553,1,2,3,4,0.7,1.21,1.52,1.36
12554,1,5,1,2,0.7,0.8,0.32,0.71
12555,1,8,1,2,1.82,1.21,1.32,1.77
12556,2,5,1,1,-1.54,-9,-1.09,-7
12557,2,8,-8,-8,-8,-8,-8,-8
12558,1,8,4,2,-0.42,0.55,0.32,0.19
12559,2,6,-8,-8,-8,-8,-8,-8
12560,2,2,5,5,1.82,1.21,0.32,0.32
12561,2,8,1,2,0.12,1.21,0.32,-7
12562,2,1,-8,-8,-8,-8,-8,-8
12563,2,3,3,3,0.12,-0.5,0.32,0.98
12564,2,3,1,2,-0.42,-0.5,-0.03,0.19
12565,1,5,4,2,-0.96,0.8,0.11,0.19
12566,1,8,4,5,0.7,-0.5,1.73,0.71
12567,1,8,5,5,0.7,0.8,1.06,0.05
12568,1,8,2,1,0.7,-0.5,0.32,-7
12569,1,8,4,4,1.82,0.8,1.38,-9
12570,1,3,-8,-8,-8,-8,-8,-8
12571,2,8,2,2,-1.54,-0.5,-2.11,-0.74
12572,1,3,3,1,0.16,-0.95,1.34,-0.2
12573,2,8,2,1,-0.42,0.8,0.32,0.19
12574,1,2,3,4,0.7,-0.92,0.11,-0.21
12575,2,3,2,3,0.66,-0.5,-0.06,-0.08
12577,2,8,2,4,0.7,-0.5,1.17,0.61
12578,1,8,5,5,-0.96,1.21,1.26,0.96
12579,1,8,5,5,0.7,-0.5,0.32,-7
12580,2,8,2,5,0.7,0.55,0.11,0.96
12581,2,8,5,3,-0.42,-0.5,0.32,-0.21
12582,2,6,3,3,0.16,-0.11,-9,-7
12583,2,5,4,2,0.7,0.55,1.34,-0.08
12584,2,4,-8,-8,-8,-8,-8,-8
12585,1,3,5,1,0.7,-0.5,0.32,0.06
12586,1,5,1,3,0.66,1.21,-9,-0.59
12587,1,2,5,5,0.16,0.16,0.32,0.05
12588,1,8,5,5,0.16,-1.17,0.03,-0.35
12589,1,8,-8,-8,-8,-8,-8,-8
12590,1,6,1,5,1.24,0.8,1.73,0.56
12591,2,8,3,1,-1.54,-0.5,-0.62,-0.85
12592,1,6,5,4,0.16,-0.5,-0.09,-0.74
12593,2,8,5,5,-1.54,1.21,0.47,-7
12594,1,5,2,1,0.7,0.13,-0.5,0.84
12595,1,8,5,4,-0.42,0.13,-0.52,-0.6
12597,1,8,3,1,-1.54,-3.94,0.06,-1.14
12599,1,5,1,2,0.12,1.21,0.32,-7
12600,2,8,3,2,-0.96,-0.92,-1.3,-7
12601,1,5,1,2,0.7,0.8,0.32,1.78
12603,2,8,4,4,-0.42,-0.5,0.11,0.19
12604,2,8,5,3,-0.42,0.55,0.11,-0.35
12605,2,5,4,4,1.24,-0.5,1.38,1.77
12606,2,8,4,5,1.82,1.21,1.73,1.35
12607,2,8,4,1,0.7,-0.5,0.11,1.13
12608,2,5,-8,-8,-8,-8,-8,-8
12609,2,6,-8,-8,-8,-8,-8,-8
12610,2,5,-8,-8,-8,-8,-8,-8
12611,1,8,5,3,-0.42,-0.95,0.32,-9
12612,1,2,5,3,0.16,-0.5,0.32,0.71
12613,2,8,5,4,-9,-3.1,-9,-9
12614,2,2,5,5,-0.96,0.8,-0.35,0.05
12615,1,3,1,5,1.82,1.21,1.73,-7
12616,1,2,1,4,-0.42,-0.5,0.32,0.19
12617,1,5,2,5,0.12,0.13,0.32,0.96
12618,2,3,3,2,-0.96,1.21,0.32,-7
12620,1,2,3,4,0.7,0.13,-0.5,0.71
12622,1,8,5,3,-0.42,-0.5,0.32,0.19
12623,1,8,5,5,1.82,1.21,1.73,1.35
12624,1,8,-8,-8,-8,-8,-8,-8
12625,1,8,4,4,0.7,0.16,0.32,-0.35
12626,2,3,4,4,1.82,-1.58,1.17,1.13
12627,2,8,2,1,-1.54,-1.83,-1.65,-7
12628,1,5,-8,-8,-8,-8,-8,-8
12629,2,6,5,2,0.16,1.21,0.32,0.19
12630,2,8,5,4,-1.54,-0.53,-0.15,-9
12631,1,3,4,4,-0.42,-0.5,-1.09,-0.6
12632,1,8,4,4,0.16,-0.26,0.71,-0.6
12633,2,3,2,1,-1.54,-0.5,-2.5,-1.89
12634,1,5,1,2,0.16,0.13,0.11,0.71
12635,2,8,5,2,-1.54,-0.92,-1.09,-0.84
12636,1,8,4,5,0.7,0.13,0.32,-7
12637,1,8,3,5,0.12,-0.5,-0.35,1.36
12638,2,8,-8,-8,-8,-8,-8,-8
12639,1,8,-8,-8,-8,-8,-8,-8
12640,2,5,5,4,0.75,0.55,-0.15,-0.2
12641,1,8,2,1,-0.42,1.21,-0.35,0.05
12642,1,6,4,3,1.24,-1.17,-9,-0.21
12644,1,8,5,1,-0.42,-0.5,-1.09,-0.2
12645,2,5,2,4,0.16,-1.17,1.52,0.19
12646,1,8,1,2,-0.96,-1.34,-1.3,-1.24
12647,2,8,5,4,-1.54,-0.5,-9,-9
12648,1,8,3,1,-0.96,-0.09,0.11,-7
12649,1,8,5,1,0.7,0.16,0.32,0.96
12650,1,8,-8,-8,-8,-8,-8,-8
12651,2,8,5,5,1.24,1.21,1.73,-9
12652,2,8,3,5,-0.37,1.21,1.17,-0.35
12653,1,8,4,1,-1.54,-0.5,-0.78,-1.25
12654,1,5,1,1,-0.42,-2.22,-1.09,-0.85
12655,1,8,4,2,-9,0.8,-9,-9
12656,2,8,4,3,-0.37,0.13,-0.91,-1.14
12657,2,6,4,4,-0.42,1.21,0.32,1.35
12658,1,5,-8,-8,-8,-8,-8,-8
12660,1,6,4,3,-0.42,-0.5,-1.09,-0.6
12661,1,6,5,5,1.24,0.8,1.73,0.44
12663,1,2,2,2,-9,-1.36,-9,-9
12664,2,3,-8,-8,-8,-8,-8,-8
12665,1,8,3,1,0.16,-0.5,0.11,0.71
12666,2,8,1,3,-0.42,-0.5,-0.35,-1
12667,1,2,5,2,0.12,-9,0.53,-0.06
12668,1,2,3,4,0.12,-0.92,-0.5,0.73
12669,2,3,3,2,0.12,1.21,-0.7,0.19
12670,1,8,4,4,0.7,-0.5,0.88,1.75
12671,1,2,-8,-8,-8,-8,-8,-8
12672,1,5,5,4,-1.54,-0.28,0.29,-1.89
12673,1,2,5,5,1.82,0.8,0.53,1.38
12674,1,8,5,5,1.28,0.13,0.32,0.17
12675,1,8,3,1,-1.54,-0.5,-1.05,-0.6
12676,1,6,5,1,1.82,-0.26,-0.7,1.67
12678,1,5,3,2,0.16,1.21,1.17,0.21
12679,1,8,5,1,-0.42,-0.5,-0.94,-7
12680,2,8,5,5,0.7,1.21,1.17,0.44
12681,2,2,-8,-8,-8,-8,-8,-8
12682,1,2,4,2,0.75,-0.5,0.32,-1
12683,2,8,-8,-8,-8,-8,-8,-8
12684,2,4,-8,-8,-8,-8,-8,-8
12685,2,5,1,3,-0.96,-0.5,-1.35,-7
12686,1,8,3,1,0.7,-0.5,-9,-7
12687,2,8,3,5,-0.42,0.13,-0.35,-0.2
12688,1,8,1,5,1.82,-0.5,1.73,-0.69
12689,1,6,2,2,-1.54,1.21,-0.74,-7
12690,2,4,3,3,-0.96,-1.17,0.32,-0.21
12691,2,8,3,4,0.7,1.21,0.32,0.96
12693,2,8,3,2,-0.42,-0.92,0.32,-1.64
12694,2,8,5,2,-1.54,-0.5,-1.76,-0.85
12695,2,8,3,2,-1.54,-3.94,-2.5,-1.89
12696,1,5,3,2,-1.54,1.21,0.32,0.44
12697,2,8,1,3,-0.42,1.21,0.32,-0.6
12698,2,2,2,4,-0.37,-1.17,-0.15,-1.89
12699,2,8,2,2,0.75,-0.53,0.82,-0.21
12700,1,8,5,5,0.12,1.21,-0.15,0.32
12701,1,8,3,4,0.16,0.13,0.11,-1.39
12702,2,8,5,5,0.12,0.8,0.32,0.96
12703,1,8,1,4,0.7,0.13,0.32,-7
12704,2,8,4,5,-0.37,-0.5,0.11,-0.46
12705,1,8,5,1,0.16,-0.5,0.32,0.05
12706,1,8,5,3,-1.54,-1.34,-2.5,-1.89
12707,2,5,1,3,0.16,-3.94,-0.24,-7
12708,1,5,3,-8,-8,-8,-8,-8
12709,1,8,4,3,-0.42,-1.17,0.32,-0.21
12710,2,2,-8,-8,-8,-8,-8,-8
12711,2,8,5,5,0.7,1.21,0.11,-0.6
12712,1,3,1,1,-1.54,-0.5,-2.11,-0.85
12713,2,8,2,3,0.7,1.21,0.32,-7
12714,2,6,3,4,1.82,1.21,1.73,1.75
12715,1,8,1,2,-1.54,-0.5,-1.3,-7
12716,2,8,3,2,-0.42,-0.5,0.11,0.19
12717,1,5,1,1,1.24,-0.5,0.32,-7
12718,1,3,4,5,1.24,-0.5,0.58,1.13
12719,1,8,-8,-8,-8,-8,-8,-8
12720,2,8,3,4,-0.42,1.21,-0.74,0.44
12721,1,8,3,2,0.16,-9,0.32,1.23
12722,1,8,2,2,0.12,-0.5,-9,0.61
12723,1,8,2,4,-1.54,0.8,-1.3,-0.6
12724,2,8,4,4,0.7,0.13,0.32,0.44
12725,1,8,5,5,0.7,1.21,1.34,0.71
12726,1,6,3,2,-0.42,-0.5,-0.24,-0.6
12727,1,5,4,4,0.7,0.16,0.32,0.71
12728,1,8,4,2,0.7,1.21,0.11,-0.6
12729,2,3,1,4,-0.42,-0.5,0.32,0.83
12730,1,8,4,5,0.16,0.55,-0.24,-0.6
12731,1,6,3,2,1.24,-0.5,-0.7,-0.85
12732,2,8,2,4,0.16,-0.5,-0.74,-0.99
12733,2,8,3,3,0.12,0.13,0.11,-1
12734,1,5,1,1,-0.42,-0.5,-0.74,-0.6
12735,1,5,2,4,-0.42,-0.09,0.11,-1
12736,1,8,2,5,0.7,-1.58,0.32,-7
12737,2,8,5,4,1.82,0.8,1.06,0.96
12738,1,8,5,4,0.16,-0.92,0.32,-1.64
12739,2,8,3,4,0.7,-0.53,-0.44,-0.6
12741,2,3,-8,-8,-8,-8,-8,-8
12742,2,8,5,5,0.7,0.13,0.85,0.61
12743,2,8,4,2,-1.54,-0.5,-0.5,-0.2
12744,2,5,4,3,-1,1.21,-1.09,-7
12745,2,2,1,3,0.16,-0.5,0.06,1.35
12746,1,8,5,2,0.12,-0.5,-9,-9
12747,2,8,5,4,-0.42,0.8,1.52,-1.64
12748,2,6,2,3,0.7,0.13,0.67,1.77
12749,2,3,1,3,-0.42,-0.5,0.32,0.44
12750,2,5,2,1,-1.54,-0.92,-2.5,-1.89
12751,2,8,3,2,-0.42,-1.17,-9,-9
12752,2,8,5,4,1.82,0.8,0.53,1.77
12753,2,2,5,4,0.75,-0.09,0.32,0.44
12754,1,5,5,2,0.12,-0.92,-0.56,-1.64
12755,2,5,1,2,-0.37,1.21,0.32,0.44
12756,2,8,5,4,-1.54,-0.5,-0.7,-0.6
12757,2,8,4,5,0.7,-0.5,0.32,0.31
12758,1,8,1,3,-1.54,-0.5,-2.15,-0.71
12759,1,2,-8,-8,-8,-8,-8,-8
12760,2,8,2,2,0.7,-0.5,0.32,-7
12761,1,2,-8,-8,-8,-8,-8,-8
12762,1,3,1,3,-0.42,0.13,0.11,-7
12763,1,6,2,4,-0.42,1.21,-0.7,-0.6
12764,2,8,1,2,-9,-9,-0.35,0.44
12765,2,8,2,4,0.16,0.8,-0.74,0.04
12767,1,2,5,4,1.24,1.21,-1.91,-1.64
12768,2,3,4,2,-0.96,-0.09,-0.94,-0.2
12769,2,2,5,5,0.7,-0.5,0.67,1.35
12770,1,5,-8,-8,-8,-8,-8,-8
12771,1,3,5,2,-0.42,0.55,-1.09,0.45
12773,1,6,-8,-8,-8,-8,-8,-8
12774,2,2,5,5,0.7,-0.5,0.88,1.38
12775,1,5,-8,-8,-8,-8,-8,-8
12777,1,8,4,4,0.16,0.38,0.32,-7
12778,1,3,5,2,1.28,-0.28,1.14,0.44
12779,2,5,1,2,-9,-9,-9,-9
12780,1,5,2,2,0.7,-0.5,-0.24,-7
12781,1,6,3,1,-0.96,-0.11,-0.03,0.05
12782,1,3,2,4,1.82,1.21,0.32,0.86
12783,2,8,1,3,1.82,1.21,0.71,0.98
12784,2,8,3,2,0.7,0.38,0.11,0.19
12785,1,8,4,2,-0.42,-0.5,-1.09,-0.2
12786,2,6,1,2,0.12,1.21,-0.35,-7
12787,2,2,-8,-8,-8,-8,-8,-8
12788,2,8,5,3,-1.54,0.8,-2.11,-0.85
12789,2,2,5,2,-1.54,-0.5,-1.65,-7
12790,1,8,5,5,0.7,1.21,0.32,-0.6
12791,2,8,-8,-8,-8,-8,-8,-8
12792,2,6,1,4,0.7,-0.26,0.11,0.19
12793,1,8,5,5,-0.42,-0.5,-1.09,0.19
12794,2,8,4,5,1.28,1.21,0.32,0.71
12796,1,2,5,5,0.7,0.8,-0.06,0.96
12798,2,8,3,3,0.7,-0.92,0.11,-7
12800,1,2,5,5,0.7,0.55,1.52,0.71
12801,1,8,5,2,-0.42,-0.5,-0.24,-0.6
12802,1,8,4,-8,-8,-8,-8,-8
12803,1,8,-8,-8,-8,-8,-8,-8
12804,1,2,-8,-8,-8,-8,-8,-8
12805,2,3,-8,-8,-8,-8,-8,-8
12806,2,2,4,5,-0.37,-1.34,0.32,-1.5
12807,2,3,3,3,1.82,1.21,1.17,0.98
12808,1,6,4,3,0.12,0.13,-1.09,-0.85
12809,1,8,2,4,1.24,1.21,1.73,1.77
12810,1,5,-8,-8,-8,-8,-8,-8
12811,2,3,2,4,0.7,-0.5,0.32,0.19
12812,1,8,3,4,0.16,0.8,0.32,-0.6
12813,2,5,1,5,-1.54,0.55,0.32,1.75
12814,1,8,5,5,1.82,1.21,0.32,1.77
12815,2,8,2,2,-1.54,-1.58,-1.44,-0.59
12816,2,2,5,4,0.16,-0.5,0.32,0.19
12817,2,3,2,2,0.7,-0.5,1.14,2.17
12818,1,6,2,5,0.7,-0.5,-1.09,-1
12819,2,8,5,4,-1.54,-0.95,-1.41,-9
12820,1,5,4,2,-1.54,-0.5,-1.55,-0.74
12821,2,5,1,2,0.7,-0.5,0.32,1.13
12822,1,8,4,5,1.24,1.21,1.73,1.23
12823,1,8,1,1,-9,-9,-1.65,-0.34
12824,1,8,4,4,0.16,1.21,-0.15,0.05
12825,1,8,5,5,0.7,1.21,0.32,0.31
12826,2,6,2,5,0.12,0.13,1.73,1.75
12827,1,8,5,1,0.08,-0.7,0.11,-9
12828,1,8,2,2,0.16,1.21,-0.15,0.31
12829,1,8,5,1,0.12,-0.5,-0.7,0.05
12830,2,8,3,1,-0.96,-0.92,-1.09,-0.6
12831,2,8,-8,-8,-8,-8,-8,-8
12832,1,6,3,4,0.12,-0.5,0.32,0.19
12833,2,6,3,4,1.82,0.13,1.38,-0.21
12834,2,8,4,3,-9,-0.5,0.32,0.71
12836,2,8,4,5,-0.42,-0.5,-1.3,-0.2
12837,2,8,5,5,0.16,-0.5,0.11,0.59
12838,2,8,1,1,1.82,1.21,0.32,0.71
12839,2,6,3,4,-0.42,-0.5,0.32,0.19
12840,1,8,3,1,-0.42,-0.5,0.32,0.44
12841,1,8,2,1,-0.42,0.8,-1.65,-7
12842,2,8,4,3,-0.42,-0.09,-0.27,-0.6
12843,1,5,3,2,-0.42,-0.5,0.47,-7
12844,1,8,3,4,1.24,1.21,1.38,0.71
12846,2,8,2,4,1.24,0.8,0.91,-7
12847,1,6,1,1,-0.42,-1.58,-0.35,-7
12848,2,8,-8,-8,-8,-8,-8,-8
12849,2,8,3,2,-0.42,-0.5,0.11,-0.6
12850,1,5,-8,-8,-8,-8,-8,-8
12851,2,8,3,5,0.7,1.21,-0.35,-0.08
12852,2,8,1,3,-0.42,-0.5,-0.03,-7
12853,2,6,-8,-8,-8,-8,-8,-8
12854,1,8,3,3,0.16,1.21,0.32,-0.2
12855,2,8,5,5,0.7,0.8,0.32,0.31
12856,1,8,5,3,1.28,0.13,-0.59,0.44
12857,1,3,1,2,-9,1.21,-9,-7
12858,1,5,-8,-8,-8,-8,-8,-8
12859,1,8,2,3,0.12,-0.5,0.71,0.71
12860,2,8,3,5,1.82,0.8,0.99,1.38
12861,1,8,2,1,-1.54,-1.83,-2.29,-7
12862,1,8,1,3,1.82,1.21,1.73,-7
12863,2,6,3,1,-1.54,-0.53,-1.79,-1.64
12864,1,8,4,2,-1.54,-0.5,-0.7,-1.64
12865,2,7,-8,-8,-8,-8,-8,-8
12866,1,8,-8,-8,-8,-8,-8,-8
12867,2,3,4,5,1.28,0.55,1.06,-0.2
12869,2,8,3,1,-0.42,-0.5,-0.74,-0.6
12870,1,8,3,4,1.24,0.8,1.73,1.52
12871,1,8,5,5,1.82,1.21,1.73,-7
12872,1,2,5,5,1.82,0.13,0.71,1.78
12873,1,2,2,4,0.7,-0.92,0.11,0.71
12875,2,8,2,2,-0.42,-0.5,-1.09,-0.2
12876,2,3,4,5,1.82,1.21,1.26,1.1
12877,2,3,4,1,-0.96,0.13,0.11,-1.14
12878,1,5,-8,-8,-8,-8,-8,-8
12879,2,8,3,3,-0.37,-0.5,-1.41,0.71
12880,2,8,3,2,0.16,-0.92,0.32,-0.6
12881,1,8,4,1,1.82,1.21,1.73,-7
12882,1,5,5,3,0.12,1.21,0.5,-0.33
12883,2,8,5,5,1.82,0.8,1.73,0.98
12884,1,6,1,1,-1.54,-2,-2.15,-7
12885,1,3,2,2,0.16,-0.92,0.11,-0.6
12886,2,5,2,1,-9,-9,-9,-9
12887,1,8,1,4,1.24,-0.28,1.26,0.73
12888,2,5,1,2,0.12,-0.5,-0.06,1.13
12890,1,8,3,5,0.12,-0.5,1.52,0.71
12891,2,8,5,5,1.82,1.21,1.06,-7
12892,2,2,4,5,1.82,1.21,1.73,1.35
12893,1,8,4,2,0.7,-0.5,0.32,-1
12894,1,8,4,2,-1.54,0.38,0.96,-1.39
12895,1,5,1,3,1.82,0.8,0.11,1.78
12896,1,5,2,3,0.7,1.21,-0.35,-0.21
12897,1,5,-8,-8,-8,-8,-8,-8
12898,2,8,4,4,-1.54,1.21,-1.65,-1.64
12899,1,3,4,2,0.7,1.21,0.53,0.83
12900,2,2,1,4,0.7,0.55,0.32,1.13
12901,2,5,2,5,0.7,-0.04,-0.27,0.61
12902,2,5,2,2,1.24,0.13,1.73,2.17
12903,2,6,4,4,-1.54,1.21,0.32,-0.35
12904,2,8,3,3,1.24,0.8,0.11,1.35
12905,2,8,2,2,0.12,1.21,0.32,0.96
12906,2,5,4,1,-0.42,-3.94,-2.5,0.47
12907,2,8,3,3,-0.42,-0.5,-0.7,-0.2
12908,2,8,5,5,-0.42,0.38,-0.83,0.05
12909,1,5,4,5,1.82,0.55,0.32,1.13
12910,2,2,2,4,1.82,0.8,0.11,-0.08
12911,2,2,-8,-8,-8,-8,-8,-8
12912,2,8,3,3,-1.54,-2.66,-2.5,-1.89
12913,1,8,1,2,-1.54,0.13,-9,-7
12914,2,8,-8,-8,-8,-8,-8,-8
12915,1,2,5,4,0.7,1.21,1.52,1.77
12916,1,8,4,4,1.24,0.8,1.73,1.1
12917,1,8,4,3,-0.42,-1.58,0.11,-0.46
12918,1,8,3,5,0.7,-0.5,0.32,1.78
12919,1,8,3,1,-0.42,1.21,-0.27,-7
12920,2,2,5,5,-9,-9,-9,-9
12922,2,5,5,2,-1.54,1.21,-0.62,0.19
12924,1,8,-8,-8,-8,-8,-8,-8
12925,2,8,5,5,0.7,0.13,0.32,-0.18
12929,2,8,4,4,-0.42,-1.8,-1.3,-1.24
12930,1,6,5,1,-0.42,1.21,-0.24,-0.6
12931,2,8,5,5,-0.42,-0.92,0.11,-0.2
12932,2,8,3,2,-0.96,-0.5,-1.09,-1.24
12933,2,2,3,5,1.82,1.21,1.52,1.1
12934,2,5,4,5,1.28,0.13,0.32,-0.33
12935,1,3,1,1,-0.42,1.21,-0.15,-0.2
12936,1,3,-8,-8,-8,-8,-8,-8
12937,2,8,-8,-8,-8,-8,-8,-8
12938,1,6,2,2,0.7,-0.5,0.32,0.06
12939,1,8,1,5,1.24,0.8,0.32,0.61
12940,1,8,3,4,0.7,-0.5,0.32,0.71
12941,1,5,2,2,-0.42,-0.5,-0.67,-1.14
12942,2,8,4,2,-0.42,0.58,-0.56,0.05
12943,2,8,5,1,-1.54,-0.53,0.11,-0.85
12944,2,3,5,4,-0.42,0.13,0.32,1.75
12945,1,3,5,3,0.7,-1.17,0.32,-0.21
12946,1,3,-8,-8,-8,-8,-8,-8
12947,2,3,3,4,-1.54,0.8,0.24,-7
12948,1,8,-8,-8,-8,-8,-8,-8
12949,2,5,4,3,0.16,0.8,1.73,0.44
12950,2,8,2,4,0.7,-0.5,0.32,0.06
12951,2,8,-8,-8,-8,-8,-8,-8
12952,2,5,1,1,-9,-9,-9,-9
12953,2,3,3,2,-0.42,-0.5,-9,-7
12954,1,6,2,5,-0.46,-2.25,0.32,-0.46
12955,1,5,2,3,0.7,-0.5,0.32,1.78
12956,2,8,5,3,-1.54,-0.5,0.24,0.04
12958,1,8,1,4,1.82,1.21,0.71,0.61
12959,2,3,3,1,-9,-9,-9,-7
12960,1,6,5,5,-0.42,-0.5,1.73,-1.25
12961,1,8,1,4,0.7,0.13,-0.03,1.36
12962,1,8,2,2,-0.42,-0.5,-0.24,0.19
12963,1,8,5,5,1.82,1.21,1.34,-0.33
12964,1,8,1,1,0.08,1.21,1.73,-1.37
12965,1,8,3,5,1.24,-0.92,0.11,-0.04
12966,1,8,5,-8,-8,-8,-8,-8
12967,1,8,3,3,-1.54,0.16,-1.09,-1.64
12968,1,8,5,5,1.28,0.55,0.11,0.19
12969,1,8,4,1,0.12,1.21,-0.53,0.31
12970,1,8,-8,-8,-8,-8,-8,-8
12971,1,8,1,1,-0.42,-0.5,-9,1.1
12972,2,8,3,3,1.82,1.21,1.73,-9
12973,2,6,3,1,-0.42,-0.5,0.32,0.61
12974,1,8,4,4,0.16,0.13,1.14,-0.35
12975,2,5,1,1,0.7,-0.5,0.11,-7
12976,2,8,5,3,1.82,-1.17,0.11,0.19
12978,1,6,4,1,-9,-9,-9,-9
12979,1,8,3,5,0.12,-0.28,0.32,-7
12980,2,8,4,2,-0.42,-0.5,0.32,-1.25
12981,1,8,1,1,0.7,-0.04,-1.09,-0.2
12982,2,8,5,4,1.82,1.21,1.73,2.17
12983,1,8,4,5,0.7,-0.5,0.32,-0.08
12984,2,2,5,5,1.24,1.21,1.34,0.71
12985,2,8,-8,-8,-8,-8,-8,-8
12986,2,8,5,5,0.7,-0.5,0.32,-0.21
12987,1,8,5,3,-0.42,0.13,-9,-9
12988,1,3,4,2,-0.42,1.21,-1.3,-1.39
12989,1,8,2,3,-0.42,-0.92,-0.62,-0.2
12990,1,8,4,5,0.7,-0.26,1.73,-1.14
12991,1,8,2,2,0.16,-0.5,0.32,0.19
12992,1,8,3,4,0.12,-0.09,1.38,0.84
12994,1,6,-8,-8,-8,-8,-8,-8
12995,2,8,5,5,-0.42,0.13,0.71,0.19
12996,2,8,3,4,-1.54,-0.5,-1.09,-7
12997,1,8,4,5,0.12,-0.7,1.73,-9
12998,2,5,1,1,-9,-9,-9,-7
12999,2,8,2,3,-0.42,0.13,0.11,1.38
13000,2,8,4,3,-0.42,-0.5,0.11,-9
13001,2,5,4,3,1.82,1.21,0.82,1.77
13002,1,8,2,1,-0.42,0.16,-0.03,0.61
13003,2,8,4,2,-0.42,0.8,-9,-9
13004,2,6,1,1,-1.54,0.8,0.11,-9
13005,2,8,5,2,0.12,0.16,0.32,-0.2
13006,2,8,-8,-8,-8,-8,-8,-8
13007,2,8,5,4,1.82,0.55,1.73,1.52
13008,2,5,4,4,-0.42,0.13,1.17,-0.2
