,STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
3366,15183,2,8,1,3,-0.96,-0.5,0.11,-0.85
3367,15185,2,8,5,4,-0.37,-0.5,0.32,-0.85
3368,15187,1,2,1,3,-0.42,-0.09,-0.03,0.56
3369,15188,2,8,2,2,1.28,1.21,0.53,-0.31
3370,15190,1,3,3,1,-0.96,0.58,0.11,-0.99
3371,15192,1,8,5,5,-0.42,-1.58,-0.88,-0.85
3372,15194,2,2,1,3,-1.54,-1.17,-1.09,-0.46
3373,15196,1,8,1,2,-1.54,-1.58,-1.41,-0.99
3374,15200,2,5,3,5,1.82,1.21,-0.15,-0.21
3375,15201,2,8,1,1,-1.54,-1.58,0.32,-0.6
3376,15202,1,2,3,1,-1.54,-3.3,-2.5,-1.89
3377,15203,1,5,2,5,0.66,0.8,0.11,1.78
3378,15206,1,8,4,2,-0.42,-0.5,0.32,-0.6
3379,15207,2,8,4,4,0.16,0.38,1.06,-1.39
3380,15208,1,6,2,4,1.82,1.21,1.34,0.6
3381,15209,2,2,3,4,0.7,0.13,1.38,0.71
3382,15212,1,8,5,2,-0.42,1.21,1.73,-0.71
3383,15216,2,6,2,2,-1.54,-0.92,-0.17,0.05
3384,15219,2,8,4,5,1.82,0.13,0.79,1.13
3385,15220,1,3,5,5,1.28,0.13,1.73,0.56
3386,15222,1,8,4,5,1.82,0.8,1.73,1.35
3387,15223,1,8,5,5,0.7,1.21,-0.35,-0.48
3388,15225,1,3,4,4,0.7,-0.5,0.32,0.19
3389,15226,2,8,4,4,-0.42,-0.5,0.32,-0.6
3390,15227,1,8,2,3,-0.42,-0.92,-0.88,-0.85
3391,15229,1,8,2,2,-0.42,-0.5,-1.3,-0.2
3392,15232,1,8,4,4,-0.42,-1.17,-1.09,-0.6
3393,15235,2,4,1,3,-0.42,-0.5,0.32,0.96
3394,15238,1,8,4,2,-0.42,-0.5,0.32,-0.6
3395,15239,1,8,4,4,-0.96,0.55,-0.91,-0.6
3396,15241,2,5,3,1,0.16,-0.5,0.32,0.96
3397,15242,1,6,5,4,0.7,0.8,0.11,0.73
3398,15243,1,8,3,4,0.7,1.21,0.71,0.96
3399,15245,2,8,3,4,-0.42,-1.17,0.32,-1.1
3400,15247,2,6,4,3,0.16,-0.5,0.32,0.19
3401,15249,2,3,5,1,0.16,-0.5,-0.35,-0.6
3402,15250,2,8,5,5,0.16,0.13,-0.52,-0.6
3403,15251,1,8,5,1,-1.54,-0.95,-0.7,-1.25
3404,15253,1,5,3,3,1.24,0.13,-0.66,-0.08
3405,15254,2,4,2,4,0.7,0.8,0.67,0.84
3406,15255,1,8,5,5,0.7,0.8,0.32,0.98
3407,15258,2,5,5,1,-1.54,-1.17,-2.11,-1.39
3408,15259,1,8,5,5,1.82,0.13,1.73,1.52
3409,15261,2,8,4,4,-1.54,-0.5,-0.27,-1.89
3410,15265,2,8,2,4,-1.54,0.13,-1.76,-1.89
3411,15266,2,3,4,2,0.7,0.16,1.14,1.13
3412,15267,2,2,3,2,-0.96,-0.92,-0.27,-1.89
3413,15268,2,5,5,3,0.7,1.21,0.11,1.13
3414,15270,1,5,1,1,-0.42,-1.17,0.32,-0.46
3415,15272,1,8,4,2,-0.42,-0.5,0.32,-0.6
3416,15274,1,8,4,2,-1.54,-0.7,-0.03,-1.0
3417,15276,1,3,1,4,-0.37,1.21,0.11,0.2
3418,15280,1,5,2,1,0.16,-0.5,0.35,0.71
3419,15287,1,8,5,3,0.7,1.21,1.73,1.37
3420,15288,1,8,4,4,-0.96,1.21,-1.3,-1.64
3421,15292,1,8,5,4,0.12,-0.5,0.88,-1.25
3422,15293,2,8,4,4,0.7,-0.5,-0.79,0.31
3423,15294,1,5,1,1,0.12,1.21,0.15,1.23
3424,15296,1,6,4,5,1.82,0.55,1.26,0.17
3425,15299,1,8,4,4,0.7,0.38,0.32,-0.6
3426,15301,2,6,4,1,-0.42,-0.5,0.32,-0.21
3427,15305,2,3,1,5,1.24,1.21,-0.38,1.35
3428,15306,2,8,2,1,0.7,1.21,0.32,0.96
3429,15307,1,5,1,4,1.82,1.21,1.73,2.17
3430,15308,1,8,5,5,-0.42,0.8,0.32,-0.6
3431,15309,2,8,2,3,-0.42,-0.5,-0.7,-0.6
3432,15311,2,8,4,2,-1.54,-1.58,-1.76,-1.89
3433,15312,2,8,1,2,-0.42,-0.5,0.32,0.19
3434,15313,2,8,4,4,0.7,0.13,0.32,0.71
3435,15321,1,3,5,2,-0.42,-0.5,0.32,0.19
3436,15322,1,8,1,1,-1.54,-0.04,1.34,-1.89
3437,15323,1,8,5,5,-0.42,0.13,0.53,-0.46
3438,15325,1,8,1,1,-1.54,-0.5,-1.09,-0.6
3439,15327,1,8,5,5,0.16,1.21,-0.09,0.17
3440,15330,1,8,4,1,1.82,-0.06,-1.09,0.32
3441,15332,1,8,3,5,1.24,1.21,1.52,0.96
3442,15334,2,6,3,5,-0.42,0.13,-0.35,-0.6
3443,15335,2,7,1,2,0.7,-0.09,-0.03,1.35
3444,15337,2,6,5,4,-1.0,-0.28,-1.02,-0.74
3445,15341,2,5,3,4,1.82,1.21,0.32,2.17
3446,15342,1,2,5,4,0.7,-0.5,0.32,1.38
3447,15343,2,8,3,2,-0.96,-0.92,-1.55,-0.6
3448,15344,1,5,2,5,0.12,0.8,0.32,0.19
3449,15345,1,6,1,4,0.7,-0.5,0.32,0.19
3450,15348,1,8,4,1,-1.54,-0.5,-1.76,-1.89
3451,15349,2,8,3,5,1.82,1.21,1.73,1.78
3452,15350,1,3,4,2,0.16,1.21,1.52,0.31
3453,15351,2,5,1,3,-1.54,-0.92,-1.3,-0.99
3454,15352,2,8,4,4,0.12,-0.5,-1.44,-0.85
3455,15353,2,8,3,2,1.82,1.21,1.17,1.75
3456,15354,1,8,2,4,1.24,0.13,0.91,1.36
3457,15356,1,8,4,3,0.7,-0.5,0.32,-0.85
3458,15357,2,3,5,4,0.7,0.38,-0.74,-0.6
3459,15360,2,8,2,1,0.16,-0.5,-0.7,-0.85
3460,15361,1,6,5,5,0.7,-0.5,0.32,-0.6
3461,15362,1,8,2,5,0.12,-0.26,-0.09,-1.64
3462,15363,1,3,2,3,0.7,0.8,0.32,0.71
3463,15366,1,6,5,5,0.66,-0.5,1.32,-1.64
3464,15367,2,3,2,4,-1.54,-1.58,1.52,-1.39
3465,15368,1,5,3,3,0.7,1.21,-1.09,-1.89
3466,15369,2,3,2,2,-0.42,-0.5,0.32,0.06
3467,15372,2,4,5,3,0.7,-0.92,1.38,0.19
3468,15373,1,8,1,3,0.12,0.13,0.11,0.05
3469,15374,1,8,5,5,1.82,1.21,1.73,0.96
3470,15375,1,5,2,3,0.7,0.55,0.32,2.17
3471,15376,1,8,4,1,0.12,-0.5,0.32,0.06
3472,15377,2,3,4,2,-1.54,-1.83,0.35,-1.0
3473,15378,1,8,3,4,0.12,-0.5,0.32,0.31
3474,15379,2,1,3,5,1.82,1.21,0.67,1.77
3475,15380,1,8,2,2,-0.42,-0.5,-0.03,-0.46
3476,15383,1,8,5,5,0.16,0.8,1.73,0.44
3477,15387,2,8,4,1,-0.42,1.21,-0.35,-0.6
3478,15388,1,8,3,5,0.16,-0.5,1.17,0.19
3479,15390,2,8,2,3,-0.42,-0.5,-1.09,-0.85
3480,15391,1,8,5,3,1.82,1.21,-1.09,0.09
3481,15392,2,8,5,5,-0.42,-0.5,0.11,0.19
3482,15393,2,5,5,5,1.24,1.21,1.52,1.35
3483,15394,1,8,4,5,0.7,-0.5,1.73,1.13
3484,15395,2,8,3,4,0.75,0.38,1.73,-1.89
3485,15397,1,3,1,1,-0.42,-0.5,0.32,-0.46
3486,15398,1,8,2,4,0.7,0.55,0.11,-0.21
3487,15402,1,8,3,5,1.82,1.21,1.73,2.17
3488,15403,2,8,2,2,-1.54,-0.5,0.06,-0.99
3489,15405,1,5,1,1,-1.54,1.21,-2.5,-1.89
3490,15406,1,8,5,4,0.12,0.8,-0.53,-0.6
3491,15407,2,3,1,4,-0.42,0.8,0.32,-0.6
3492,15408,2,8,5,4,0.16,-2.0,-0.15,-0.85
3493,15409,2,2,3,5,1.24,1.21,0.32,0.83
3494,15411,1,8,4,1,-1.54,-1.36,-2.5,-1.89
3495,15413,1,8,2,5,0.16,-0.5,1.73,-0.21
3496,15414,1,8,5,1,-0.42,-0.5,-0.03,-0.6
3497,15415,1,8,3,5,0.7,-0.5,0.11,-0.6
3498,15418,2,8,4,3,-0.96,-0.5,0.32,-0.99
3499,15421,1,5,4,4,-0.42,0.38,0.11,0.19
3500,15422,2,3,5,2,1.82,1.21,1.73,2.17
3501,15423,1,6,4,3,-0.42,1.21,0.11,0.19
3502,15425,1,8,3,1,-1.54,1.21,-0.44,-0.6
3503,15427,1,8,4,1,-0.42,1.21,-0.74,0.19
3504,15428,1,8,4,4,0.16,0.13,1.73,-1.89
3505,15429,2,3,5,4,-1.54,-1.17,-1.79,-1.89
3506,15430,2,3,1,1,0.7,1.21,0.32,0.31
3507,15431,1,8,4,5,1.82,1.21,0.91,1.13
3508,15432,2,6,5,5,0.16,-0.5,0.32,-0.2
3509,15435,1,8,2,2,-1.54,-2.66,-2.29,-1.89
3510,15438,1,8,2,2,-0.42,-0.5,-1.09,-0.6
3511,15439,2,8,1,3,-0.42,-0.5,0.32,-0.21
3512,15440,1,8,5,5,1.24,0.38,0.32,0.71
3513,15443,1,1,3,2,-0.42,-0.53,-0.94,0.19
3514,15446,1,8,5,3,-1.54,-2.88,-1.09,-0.6
3515,15448,1,5,1,3,0.16,-0.5,0.32,0.19
3516,15450,1,8,4,4,-0.42,1.21,1.52,1.23
3517,15452,1,6,3,3,1.82,1.21,-0.5,0.73
3518,15453,2,3,4,2,-0.42,1.21,0.71,-0.62
3519,15454,2,2,4,5,0.12,-0.92,0.32,-0.85
3520,15455,2,8,3,5,0.7,-0.5,-1.41,-1.89
3521,15456,1,8,5,5,1.82,1.21,1.73,1.13
3522,15457,1,6,5,5,1.82,1.21,0.32,0.71
3523,15460,2,2,5,5,0.7,-0.5,1.52,0.96
3524,15461,2,2,5,5,0.16,-0.92,1.17,-0.2
3525,15462,1,8,5,5,1.82,1.21,0.24,0.98
3526,15463,1,8,3,2,1.82,1.21,0.53,1.5
3527,15465,1,8,5,5,0.7,1.21,-0.15,-1.39
3528,15467,1,8,4,5,0.16,0.8,1.52,0.98
3529,15469,1,8,5,5,1.28,1.21,1.73,1.77
3530,15472,1,5,1,2,0.7,-0.5,0.32,0.31
3531,15473,1,5,2,2,0.08,1.21,1.73,0.08
3532,15474,1,8,4,5,1.82,0.8,0.11,0.96
3533,15475,2,6,3,4,1.82,1.21,0.32,1.23
3534,15476,2,8,3,2,0.7,1.21,-1.09,0.86
3535,15477,2,8,5,5,-0.37,0.38,-2.5,-1.1
3536,15478,1,2,1,5,1.24,0.8,0.32,0.71
3537,15479,2,8,3,4,-0.42,-0.5,-0.7,-0.2
3538,15481,2,8,4,1,-0.42,-0.5,-0.7,-1.89
3539,15482,1,5,1,3,-1.54,-2.0,0.32,-1.89
3540,15483,2,8,2,1,-0.96,-0.5,-0.35,0.44
3541,15485,2,8,2,2,-1.54,-0.04,0.32,0.57
3542,15488,2,5,4,2,-0.96,0.8,-1.09,-0.35
3543,15489,1,2,5,5,1.24,0.13,0.32,1.36
3544,15491,2,8,3,1,-0.42,-1.17,-0.06,-0.21
3545,15492,1,8,4,5,0.7,-0.5,0.32,-0.33
3546,15495,1,2,5,5,0.21,-0.28,-1.3,-1.89
3547,15496,2,5,2,1,0.75,1.21,0.06,0.44
3548,15498,1,5,2,4,0.16,-0.5,0.11,-0.85
3549,15499,1,8,2,3,-0.37,-1.58,-2.5,-1.89
3550,15500,2,8,2,4,1.24,-0.5,0.32,2.17
3551,15505,1,8,1,5,0.7,0.8,0.32,-0.6
3552,15506,1,8,5,5,0.7,1.21,1.17,-0.6
3553,15508,1,8,3,5,1.82,1.21,0.32,0.71
3554,15512,2,8,4,5,-0.42,1.21,0.11,-0.6
3555,15513,1,8,2,1,-1.54,1.21,1.11,-1.89
3556,15514,1,8,3,5,-0.42,0.13,-0.27,-0.35
3557,15516,2,6,3,1,-0.37,-0.5,-1.3,-1.64
3558,15517,1,6,1,4,1.24,1.21,1.52,1.38
3559,15518,2,3,1,1,-0.46,1.21,1.17,1.77
3560,15519,1,8,2,4,-1.54,1.21,-2.5,-1.89
3561,15521,2,8,4,1,-0.42,1.21,0.32,0.96
3562,15523,2,8,1,5,1.82,1.21,0.32,1.35
3563,15524,1,8,3,1,1.24,0.58,0.32,0.48
3564,15525,2,2,4,1,-0.42,-1.58,-0.7,-0.6
3565,15526,2,8,2,1,-1.54,-0.5,0.32,-0.6
3566,15527,2,8,2,4,0.7,-0.5,-0.35,-0.85
3567,15528,1,8,2,1,-1.54,-0.95,-0.36,-1.89
3568,15530,1,8,4,5,0.7,0.8,-0.91,-1.64
3569,15531,2,2,5,5,1.24,1.21,-0.62,-0.08
3570,15534,2,8,4,4,1.82,1.21,0.32,1.38
3571,15535,2,8,5,5,1.82,1.21,-0.24,0.96
3572,15536,1,8,3,1,-1.54,-2.25,-1.76,-1.49
3573,15538,2,5,4,2,-0.42,-0.5,0.32,1.13
3574,15539,1,8,5,2,-0.42,-0.5,-1.09,-0.2
3575,15540,2,8,3,5,0.7,-1.34,0.11,-0.85
3576,15541,2,8,4,5,0.16,-0.5,0.11,-0.6
3577,15542,1,2,5,5,1.24,0.8,0.32,1.38
3578,15543,1,6,1,4,1.24,1.21,0.67,-0.59
3579,15544,1,8,4,4,-0.96,-0.5,-0.7,-0.6
3580,15545,2,2,2,4,0.7,0.8,-0.15,1.38
3581,15548,2,8,3,4,0.7,1.21,0.32,0.19
3582,15551,2,3,3,4,0.7,1.21,-0.03,0.61
3583,15553,2,6,4,3,-0.42,0.13,-0.03,0.44
3584,15556,1,8,3,3,-1.54,-2.0,-2.5,-1.89
3585,15557,1,8,4,1,-1.54,-0.09,-0.03,-0.21
3586,15558,2,8,5,5,0.7,0.8,0.11,1.13
3587,15560,1,8,4,2,-0.42,-0.5,0.11,-0.85
3588,15562,2,8,2,5,0.7,1.21,1.73,1.35
3589,15563,1,8,1,3,-0.42,1.21,1.14,-0.35
3590,15564,2,3,4,1,-0.42,-0.5,0.32,-0.6
3591,15570,1,8,2,2,0.12,-0.92,0.32,0.31
3592,15571,2,8,3,3,0.7,1.21,0.32,1.13
3593,15572,1,8,5,5,1.82,1.21,1.73,2.17
3594,15573,2,6,3,5,1.24,1.21,0.32,0.86
3595,15576,2,8,2,1,-1.54,-1.58,-2.5,-1.64
3596,15577,1,2,4,3,-0.42,-1.17,-0.53,0.19
3597,15579,2,8,4,5,-0.42,-0.5,0.11,-0.2
3598,15581,2,2,4,5,0.7,1.21,0.32,1.36
3599,15582,1,8,5,4,0.12,-0.5,0.32,-0.21
3600,15583,2,8,2,3,0.16,-0.5,0.5,-0.35
3601,15586,1,8,4,3,0.12,-0.5,-0.35,-0.6
3602,15588,2,8,2,4,0.12,0.55,1.73,1.75
3603,15589,1,8,5,4,-0.42,0.8,0.32,-1.25
3604,15590,1,5,2,3,0.7,-0.5,-0.24,0.73
3605,15593,2,6,3,3,0.7,1.21,-0.7,-0.72
3606,15594,1,5,1,1,0.12,-0.5,-1.12,1.78
3607,15595,1,8,5,4,0.7,0.13,0.32,0.19
3608,15596,1,5,3,2,0.16,0.8,0.32,-0.2
3609,15597,2,8,1,5,0.16,0.13,-0.53,-1.64
3610,15599,2,2,5,4,-0.42,1.21,-1.3,-0.99
3611,15600,1,2,5,5,1.82,1.21,1.73,2.17
3612,15602,1,8,5,4,-0.42,-1.17,-0.88,-0.6
3613,15603,1,5,1,1,0.16,-1.58,-0.42,0.31
3614,15607,2,3,2,1,-0.96,1.21,-0.24,-0.84
3615,15608,1,5,2,1,0.66,1.21,1.38,1.1
3616,15609,2,8,5,3,-0.42,-0.92,-0.94,-1.25
3617,15611,2,8,2,5,-0.42,-0.5,0.11,-0.85
3618,15613,1,5,2,5,1.82,1.21,1.52,1.75
3619,15614,2,3,2,2,0.16,-0.09,0.11,-0.43
3620,15615,1,8,5,5,0.16,-0.5,0.32,0.19
3621,15617,2,8,5,5,0.16,-1.58,1.14,1.23
3622,15618,1,5,2,3,-0.42,-0.92,-1.09,-0.21
3623,15619,2,8,4,4,-1.54,1.21,-2.5,-1.14
3624,15623,1,8,3,4,0.12,0.13,-0.03,0.19
3625,15624,2,8,2,2,0.7,-0.5,0.11,1.13
3626,15626,1,8,2,1,1.24,1.21,1.52,0.73
3627,15627,1,2,3,3,1.82,1.21,1.73,1.5
3628,15628,1,5,5,4,-0.42,0.13,0.32,-0.6
3629,15631,1,3,5,4,0.12,-0.5,0.32,1.13
3630,15633,2,2,3,5,-0.96,0.55,1.32,0.44
3631,15635,1,8,5,5,0.7,0.13,1.06,0.19
3632,15636,1,2,3,5,0.7,0.8,0.32,0.71
3633,15638,1,8,2,2,0.7,0.55,0.11,0.04
3634,15642,1,5,3,1,1.82,1.21,1.17,0.19
3635,15643,2,8,4,4,-0.42,-1.17,-0.32,-0.6
3636,15644,1,8,4,5,0.12,0.8,0.11,-1.0
3637,15645,2,8,5,2,-0.42,-1.17,-0.88,-0.45
3638,15648,1,8,2,3,0.7,-0.92,0.32,0.71
3639,15649,2,5,4,5,1.82,1.21,0.93,0.34
3640,15650,2,5,1,2,0.7,-0.5,0.32,-0.6
3641,15651,2,8,5,4,-0.42,-0.5,0.96,-0.6
3642,15652,2,6,5,4,0.7,-0.5,0.32,-0.2
3643,15653,1,8,5,5,1.82,0.8,0.99,1.35
3644,15654,1,2,5,5,1.82,1.21,1.52,1.75
3645,15656,1,6,4,2,0.7,1.21,1.17,0.08
3646,15657,1,5,2,2,-1.54,0.8,-0.94,-1.64
3647,15658,1,6,5,5,0.7,-0.5,-0.74,-0.6
3648,15659,2,8,5,3,-0.96,-0.53,-1.09,-0.6
3649,15660,1,8,4,5,0.16,-0.09,1.32,1.75
3650,15661,2,5,1,2,-0.42,-0.5,0.32,0.06
3651,15663,1,2,4,5,0.7,-0.92,-1.09,-0.35
3652,15664,1,8,3,2,-0.37,-1.58,-2.5,-1.89
3653,15665,1,8,5,4,0.16,-0.5,-0.74,-0.45
3654,15666,1,3,5,2,-0.42,0.8,0.03,1.23
3655,15667,2,8,5,5,-1.54,-1.58,-1.65,-0.99
3656,15668,2,8,4,4,0.7,-0.5,0.32,0.71
3657,15669,1,8,5,4,0.7,0.8,0.11,-0.21
3658,15670,2,2,3,4,1.82,1.21,0.32,1.36
3659,15671,1,8,5,4,1.24,1.21,0.11,1.77
3660,15672,1,8,3,5,1.82,1.21,1.52,1.78
3661,15673,1,8,1,4,-0.37,-0.5,-0.38,-1.39
3662,15674,1,2,4,2,1.82,1.21,1.73,1.35
3663,15676,2,5,1,3,0.7,0.8,0.32,0.71
3664,15677,1,6,1,4,-0.42,-0.5,0.32,0.71
3665,15679,1,8,4,5,0.7,1.21,1.06,0.96
3666,15680,2,2,3,4,0.16,-0.09,1.73,0.04
3667,15683,1,8,5,4,-0.37,1.21,0.32,-0.85
3668,15684,1,8,2,3,0.66,0.8,1.73,0.96
3669,15685,1,8,2,4,0.16,0.55,0.32,0.05
3670,15686,1,2,5,5,1.28,0.13,1.73,-0.35
3671,15688,2,8,5,5,0.7,0.8,-0.35,0.71
3672,15689,2,8,5,3,-0.42,-0.5,-0.24,-1.0
3673,15690,2,8,5,5,0.16,-0.5,0.32,-0.6
3674,15691,1,8,2,2,0.7,0.16,0.32,-0.85
3675,15692,2,8,5,4,-0.42,-0.5,-0.91,-0.35
3676,15693,2,8,1,3,-0.42,-2.66,0.32,0.19
3677,15694,2,2,4,4,0.7,1.21,1.38,1.1
3678,15698,2,8,1,4,0.16,-1.34,-0.35,-0.35
3679,15700,2,2,5,5,0.16,-0.5,0.11,-0.6
3680,15702,2,3,4,2,1.82,1.21,1.52,0.44
3681,15703,1,8,3,5,0.7,-0.5,0.11,0.71
3682,15704,1,6,2,2,0.7,-0.5,0.32,0.88
3683,15705,2,8,4,3,-0.42,-0.5,0.32,0.71
3684,15706,2,2,5,5,-0.42,-2.64,0.67,-0.6
3685,15707,2,8,4,3,0.16,-0.5,0.32,-0.6
3686,15708,1,3,3,1,-0.42,-0.5,-1.09,-0.2
3687,15711,1,8,3,3,-1.0,-0.5,1.52,-0.75
3688,15713,1,8,3,4,-0.42,-0.28,0.11,0.44
3689,15714,1,8,5,1,-1.54,-1.58,-2.15,-1.89
3690,15715,1,3,4,2,0.7,1.21,1.73,1.52
3691,15716,2,5,3,3,1.28,0.38,0.79,0.47
3692,15717,2,5,1,5,0.7,1.21,0.11,0.19
3693,15720,1,3,2,5,-0.37,1.21,0.72,-1.64
3694,15722,2,5,2,1,0.7,1.21,1.52,2.17
3695,15725,1,3,4,1,0.7,0.8,0.32,0.61
3696,15726,2,3,4,1,-1.0,-0.5,-1.09,-0.85
3697,15727,2,8,2,2,-0.42,-0.92,-0.27,-0.85
3698,15728,2,6,2,4,1.24,0.8,0.32,1.78
3699,15729,1,8,5,2,0.16,-0.5,-0.11,-1.89
3700,15730,2,8,4,5,0.7,-0.92,1.06,0.17
3701,15731,1,5,1,3,0.7,1.21,0.32,0.31
3702,15732,2,6,2,5,0.7,1.21,0.32,-0.47
3703,15733,1,3,1,4,1.24,1.21,0.32,1.38
3704,15736,1,8,4,5,0.7,-0.5,0.32,0.61
3705,15738,2,8,4,3,0.7,0.13,0.32,0.19
3706,15740,1,8,2,5,0.7,-0.92,0.32,1.36
3707,15741,1,8,5,4,0.16,-0.92,0.11,-0.48
3708,15742,1,8,5,4,0.7,0.8,1.52,0.96
3709,15743,1,5,1,2,0.16,-0.5,0.32,0.19
3710,15744,1,6,5,5,0.7,-0.5,0.71,0.61
3711,15748,1,1,5,5,1.82,1.21,1.73,2.17
3712,15749,1,3,3,3,-0.42,-0.5,0.32,0.71
3713,15750,2,5,3,2,-0.42,-0.5,-2.5,-1.64
3714,15751,1,8,4,1,-1.54,-0.5,-0.53,-0.46
3715,15754,2,8,5,5,0.7,-0.5,0.32,0.19
3716,15755,1,8,3,4,1.24,1.21,0.32,1.27
3717,15761,2,8,5,5,-1.54,-0.5,-0.35,-1.39
3718,15762,1,8,5,2,-1.54,-1.17,-1.09,-0.6
3719,15763,1,6,3,3,0.16,0.13,0.32,-0.2
3720,15764,2,8,3,4,-0.96,-0.5,0.32,-0.21
3721,15766,2,8,4,4,-0.42,-1.17,-0.88,-0.06
3722,15768,2,8,4,2,-1.54,-0.5,-1.09,-1.39
3723,15769,2,5,5,2,-1.54,1.21,-1.09,0.45
3724,15771,1,8,2,3,0.12,-1.58,-1.65,-0.2
3725,15772,2,2,5,5,1.24,0.8,1.52,0.96
3726,15776,1,3,3,1,-1.54,1.21,0.88,-0.21
3727,15777,1,8,1,1,-0.96,-0.5,-0.09,-1.89
3728,15779,1,2,1,1,1.82,1.21,1.73,1.75
3729,15780,1,8,1,1,-1.54,-1.83,-2.5,0.05
3730,15782,1,6,5,5,0.16,1.21,0.11,-0.6
3731,15783,2,3,1,5,0.7,-0.09,0.71,0.19
3732,15784,2,8,2,2,-1.54,-0.5,-2.15,-1.24
3733,15785,2,8,5,4,-0.42,-0.5,-0.7,-0.6
3734,15789,2,8,2,1,-0.42,-0.5,-1.09,-0.99
3735,15790,1,8,1,1,-1.54,-2.22,-1.34,-1.89
3736,15792,1,5,5,5,0.75,1.21,0.67,1.35
3737,15793,1,5,5,4,0.7,0.13,-0.53,0.71
3738,15794,2,8,4,2,0.7,1.21,1.52,1.36
3739,15795,1,4,4,5,0.7,-0.5,0.67,0.71
3740,15796,2,5,3,3,-0.42,1.21,1.73,-0.35
3741,15797,1,3,1,2,0.16,-1.8,0.91,1.23
3742,15798,2,3,3,2,-1.54,1.21,-1.38,0.19
3743,15800,1,5,3,5,1.24,0.8,0.53,-0.06
3744,15801,1,8,3,1,-1.54,1.21,0.32,0.06
3745,15802,2,8,3,5,0.7,0.13,0.71,0.17
3746,15804,1,8,3,2,-0.42,0.8,1.73,-1.0
3747,15805,2,5,4,3,1.82,1.21,1.73,0.75
3748,15806,1,5,3,3,0.16,-0.5,-0.27,-1.0
3749,15807,2,8,4,1,-0.42,-0.5,-0.35,0.19
3750,15808,1,8,4,5,0.7,-0.5,0.32,1.13
3751,15809,1,5,4,3,0.12,-0.5,0.32,1.13
3752,15812,2,8,4,3,0.7,-0.5,0.32,0.71
3753,15813,2,3,4,2,-1.54,0.13,0.11,-0.35
3754,15814,2,8,5,4,0.7,1.21,0.32,0.19
3755,15815,1,8,3,4,1.28,0.16,1.73,-1.1
3756,15816,1,8,2,2,0.12,-0.5,0.11,1.13
3757,15817,2,8,2,3,-0.42,0.8,-0.15,0.19
3758,15818,1,8,4,5,0.12,-0.28,0.71,0.96
3759,15819,1,8,4,5,0.16,0.13,0.32,-1.0
3760,15820,1,8,5,5,-1.0,1.21,0.88,1.1
3761,15821,1,5,2,1,-1.54,1.21,0.15,0.44
3762,15822,2,8,3,2,-1.54,-0.5,-1.09,-1.0
3763,15823,2,8,5,3,-1.54,-1.17,-2.5,-1.89
3764,15824,1,8,4,2,-1.54,-0.5,-0.27,-0.05
3765,15826,2,6,3,4,-1.54,-0.92,-0.56,-1.25
3766,15828,2,8,1,3,-1.54,-1.58,-2.5,-1.89
3767,15829,1,5,1,2,-0.42,-0.5,-0.88,0.71
3768,15830,1,8,5,2,-0.42,-0.5,-0.27,-1.39
3769,15834,1,8,5,2,0.12,-0.92,-1.09,-0.6
3770,15836,1,8,5,3,-1.54,-0.5,-1.3,-1.64
3771,15838,1,8,5,5,1.82,0.8,0.32,0.96
3772,15840,2,5,2,1,-0.42,1.21,0.11,0.19
3773,15842,1,8,4,5,-0.42,-0.5,0.32,-0.6
3774,15846,2,3,4,3,-0.42,-0.5,-0.35,-0.6
3775,15848,1,8,4,5,0.7,-0.5,0.32,-0.08
3776,15850,1,6,3,4,1.24,-0.5,-0.24,0.48
3777,15851,1,3,4,2,-0.42,1.21,0.11,0.05
3778,15852,1,8,5,5,1.28,1.21,-0.03,1.36
3779,15853,1,6,4,1,-0.96,-1.34,-1.76,-1.24
3780,15855,2,6,4,5,0.7,0.8,0.32,1.75
3781,15859,1,5,4,4,-0.42,0.13,-0.7,-0.35
3782,15860,2,8,5,3,0.7,1.21,0.71,0.44
3783,15861,2,7,1,3,-0.42,-0.5,-1.09,-0.2
3784,15862,1,5,2,3,0.12,0.16,1.17,0.04
3785,15863,1,5,3,1,-1.54,1.21,-0.21,0.84
3786,15865,1,5,3,2,-1.54,-0.5,-1.3,-1.89
3787,15866,2,8,4,3,-1.54,1.21,-0.56,-1.0
3788,15869,2,8,5,5,0.7,-0.5,1.73,0.34
3789,15870,1,6,3,2,0.7,0.8,-0.15,-0.21
3790,15874,1,8,3,1,-1.54,-3.94,-1.76,-0.59
3791,15875,2,8,2,4,-1.54,-0.5,-1.41,-1.39
3792,15876,2,6,3,2,-0.96,-0.5,-0.56,-0.99
3793,15877,1,8,3,3,0.7,-0.92,0.53,1.52
3794,15878,1,6,5,5,1.82,1.21,1.73,1.52
3795,15880,2,8,4,4,0.16,-1.17,0.11,-0.58
3796,15882,2,2,3,4,0.12,-0.5,-0.27,1.78
3797,15883,1,8,5,5,1.24,1.21,0.67,1.13
3798,15884,1,2,5,5,0.7,0.55,0.32,0.58
3799,15886,1,5,2,2,0.7,0.8,0.32,-1.39
3800,15887,1,2,2,5,-0.42,-0.5,0.32,-0.21
3801,15888,1,8,4,5,0.7,-0.5,0.32,2.17
3802,15889,1,6,3,5,-0.37,-2.0,0.32,-1.49
3803,15890,2,8,2,1,0.12,-0.5,0.11,0.19
